% Column 0: Length, mm
% Column 1: Potential, Volts
0.00000000e+000	1.00000000e+002	
2.66844563e-003	9.99266177e+001	
5.33689126e-003	9.98532355e+001	
8.00533689e-003	9.97798532e+001	
1.06737825e-002	9.97064710e+001	
1.33422282e-002	9.96330887e+001	
1.60106738e-002	9.95597065e+001	
1.86791194e-002	9.94863242e+001	
2.13475650e-002	9.94129420e+001	
2.40160107e-002	9.93395597e+001	
2.66844563e-002	9.92661775e+001	
2.93529019e-002	9.91927952e+001	
3.20213476e-002	9.91194130e+001	
3.46897932e-002	9.90460308e+001	
3.73582388e-002	9.89726485e+001	
4.00266845e-002	9.88992663e+001	
4.26951301e-002	9.88258840e+001	
4.53635757e-002	9.87525018e+001	
4.80320213e-002	9.86791195e+001	
5.07004670e-002	9.86057373e+001	
5.33689126e-002	9.85323550e+001	
5.60373582e-002	9.84589728e+001	
5.87058039e-002	9.83855905e+001	
6.13742495e-002	9.83122083e+001	
6.40426951e-002	9.82388260e+001	
6.67111408e-002	9.81654437e+001	
6.93795864e-002	9.80920615e+001	
7.20480320e-002	9.80186792e+001	
7.47164777e-002	9.79452970e+001	
7.73849233e-002	9.78719147e+001	
8.00533689e-002	9.77985324e+001	
8.27218145e-002	9.77251502e+001	
8.53902602e-002	9.76517679e+001	
8.80587058e-002	9.75783857e+001	
9.07271514e-002	9.75050034e+001	
9.33955971e-002	9.74316211e+001	
9.60640427e-002	9.73582389e+001	
9.87324883e-002	9.72848566e+001	
1.01400934e-001	9.72114744e+001	
1.04069380e-001	9.71380921e+001	
1.06737825e-001	9.70647098e+001	
1.09406271e-001	9.69913276e+001	
1.12074716e-001	9.69179453e+001	
1.14743162e-001	9.68445631e+001	
1.17411608e-001	9.67711808e+001	
1.20080053e-001	9.66977985e+001	
1.22748499e-001	9.66244163e+001	
1.25416945e-001	9.65510340e+001	
1.28085390e-001	9.64776518e+001	
1.30753836e-001	9.64042695e+001	
1.33422282e-001	9.63308872e+001	
1.36090727e-001	9.62575050e+001	
1.38759173e-001	9.61841227e+001	
1.41427618e-001	9.61107405e+001	
1.44096064e-001	9.60373582e+001	
1.46764510e-001	9.59639759e+001	
1.49432955e-001	9.58905937e+001	
1.52101401e-001	9.58172114e+001	
1.54769847e-001	9.57438292e+001	
1.57438292e-001	9.56704469e+001	
1.60106738e-001	9.55970647e+001	
1.62775183e-001	9.55236824e+001	
1.65443629e-001	9.54503001e+001	
1.68112075e-001	9.53769179e+001	
1.70780520e-001	9.53035356e+001	
1.73448966e-001	9.52301534e+001	
1.76117412e-001	9.51567711e+001	
1.78785857e-001	9.50833888e+001	
1.81454303e-001	9.50100066e+001	
1.84122748e-001	9.49366243e+001	
1.86791194e-001	9.48632421e+001	
1.89459640e-001	9.47898598e+001	
1.92128085e-001	9.47164775e+001	
1.94796531e-001	9.46430953e+001	
1.97464977e-001	9.45697130e+001	
2.00133422e-001	9.44963308e+001	
2.02801868e-001	9.44229485e+001	
2.05470314e-001	9.43495662e+001	
2.08138759e-001	9.42761840e+001	
2.10807205e-001	9.42028017e+001	
2.13475650e-001	9.41294195e+001	
2.16144096e-001	9.40560372e+001	
2.18812542e-001	9.39826549e+001	
2.21480987e-001	9.39092727e+001	
2.24149433e-001	9.38358904e+001	
2.26817879e-001	9.37625082e+001	
2.29486324e-001	9.36891259e+001	
2.32154770e-001	9.36157436e+001	
2.34823215e-001	9.35423614e+001	
2.37491661e-001	9.34689791e+001	
2.40160107e-001	9.33955969e+001	
2.42828552e-001	9.33222146e+001	
2.45496998e-001	9.32488323e+001	
2.48165444e-001	9.31754501e+001	
2.50833889e-001	9.31020678e+001	
2.53502335e-001	9.30286856e+001	
2.56170781e-001	9.29553033e+001	
2.58839226e-001	9.28819210e+001	
2.61507672e-001	9.28085388e+001	
2.64176117e-001	9.27351565e+001	
2.66844563e-001	9.26617743e+001	
2.69513009e-001	9.25883920e+001	
2.72181454e-001	9.25150097e+001	
2.74849900e-001	9.24416275e+001	
2.77518346e-001	9.23682452e+001	
2.80186791e-001	9.22948630e+001	
2.82855237e-001	9.22214807e+001	
2.85523682e-001	9.21480985e+001	
2.88192128e-001	9.20747162e+001	
2.90860574e-001	9.20013339e+001	
2.93529019e-001	9.19279517e+001	
2.96197465e-001	9.18545694e+001	
2.98865911e-001	9.17811872e+001	
3.01534356e-001	9.17078049e+001	
3.04202802e-001	9.16344226e+001	
3.06871247e-001	9.15610404e+001	
3.09539693e-001	9.14876581e+001	
3.12208139e-001	9.14142759e+001	
3.14876584e-001	9.13408936e+001	
3.17545030e-001	9.12675114e+001	
3.20213476e-001	9.11941291e+001	
3.22881921e-001	9.11207469e+001	
3.25550367e-001	9.10473646e+001	
3.28218813e-001	9.09739824e+001	
3.30887258e-001	9.09006001e+001	
3.33555704e-001	9.08272179e+001	
3.36224149e-001	9.07538356e+001	
3.38892595e-001	9.06804534e+001	
3.41561041e-001	9.06070711e+001	
3.44229486e-001	9.05336889e+001	
3.46897932e-001	9.04603066e+001	
3.49566378e-001	9.03869244e+001	
3.52234823e-001	9.03135421e+001	
3.54903269e-001	9.02401599e+001	
3.57571714e-001	9.01667776e+001	
3.60240160e-001	9.00933954e+001	
3.62908606e-001	9.00200131e+001	
3.65577051e-001	8.99466309e+001	
