% Column 0: Length, mm
% Column 1: |D|, C/m^2
0.00000000e+000	5.31251186e-007	
2.66844563e-003	5.31251188e-007	
5.33689126e-003	5.31251190e-007	
8.00533689e-003	5.31251193e-007	
1.06737825e-002	5.31251195e-007	
1.33422282e-002	5.31251197e-007	
1.60106738e-002	5.31251199e-007	
1.86791194e-002	5.31251202e-007	
2.13475650e-002	5.31251204e-007	
2.40160107e-002	5.31251206e-007	
2.66844563e-002	5.31251209e-007	
2.93529019e-002	5.31251211e-007	
3.20213476e-002	5.31251213e-007	
3.46897932e-002	5.31251216e-007	
3.73582388e-002	5.31251218e-007	
4.00266845e-002	5.31251220e-007	
4.26951301e-002	5.31251222e-007	
4.53635757e-002	5.31251225e-007	
4.80320213e-002	5.31251227e-007	
5.07004670e-002	5.31251229e-007	
5.33689126e-002	5.31251232e-007	
5.60373582e-002	5.31251234e-007	
5.87058039e-002	5.31251236e-007	
6.13742495e-002	5.31251239e-007	
6.40426951e-002	5.31251241e-007	
6.67111408e-002	5.31251243e-007	
6.93795864e-002	5.31251246e-007	
7.20480320e-002	5.31251248e-007	
7.47164777e-002	5.31251250e-007	
7.73849233e-002	5.31251252e-007	
8.00533689e-002	5.31251255e-007	
8.27218145e-002	5.31251257e-007	
8.53902602e-002	5.31251259e-007	
8.80587058e-002	5.31251262e-007	
9.07271514e-002	5.31251264e-007	
9.33955971e-002	5.31251265e-007	
9.60640427e-002	5.31251265e-007	
9.87324883e-002	5.31251266e-007	
1.01400934e-001	5.31251267e-007	
1.04069380e-001	5.31251268e-007	
1.06737825e-001	5.31251268e-007	
1.09406271e-001	5.31251269e-007	
1.12074716e-001	5.31251270e-007	
1.14743162e-001	5.31251271e-007	
1.17411608e-001	5.31251271e-007	
1.20080053e-001	5.31251272e-007	
1.22748499e-001	5.31251273e-007	
1.25416945e-001	5.31251274e-007	
1.28085390e-001	5.31251275e-007	
1.30753836e-001	5.31251275e-007	
1.33422282e-001	5.31251276e-007	
1.36090727e-001	5.31251277e-007	
1.38759173e-001	5.31251278e-007	
1.41427618e-001	5.31251278e-007	
1.44096064e-001	5.31251279e-007	
1.46764510e-001	5.31251279e-007	
1.49432955e-001	5.31251279e-007	
1.52101401e-001	5.31251280e-007	
1.54769847e-001	5.31251280e-007	
1.57438292e-001	5.31251280e-007	
1.60106738e-001	5.31251281e-007	
1.62775183e-001	5.31251281e-007	
1.65443629e-001	5.31251281e-007	
1.68112075e-001	5.31251282e-007	
1.70780520e-001	5.31251282e-007	
1.73448966e-001	5.31251282e-007	
1.76117412e-001	5.31251283e-007	
1.78785857e-001	5.31251283e-007	
1.81454303e-001	5.31251283e-007	
1.84122748e-001	5.31251284e-007	
1.86791194e-001	5.31251284e-007	
1.89459640e-001	5.31251284e-007	
1.92128085e-001	5.31251285e-007	
1.94796531e-001	5.31251285e-007	
1.97464977e-001	5.31251285e-007	
2.00133422e-001	5.31251286e-007	
2.02801868e-001	5.31251286e-007	
2.05470314e-001	5.31251286e-007	
2.08138759e-001	5.31251287e-007	
2.10807205e-001	5.31251287e-007	
2.13475650e-001	5.31251287e-007	
2.16144096e-001	5.31251288e-007	
2.18812542e-001	5.31251288e-007	
2.21480987e-001	5.31251288e-007	
2.24149433e-001	5.31251289e-007	
2.26817879e-001	5.31251289e-007	
2.29486324e-001	5.31251289e-007	
2.32154770e-001	5.31251289e-007	
2.34823215e-001	5.31251290e-007	
2.37491661e-001	5.31251290e-007	
2.40160107e-001	5.31251290e-007	
2.42828552e-001	5.31251290e-007	
2.45496998e-001	5.31251290e-007	
2.48165444e-001	5.31251290e-007	
2.50833889e-001	5.31251290e-007	
2.53502335e-001	5.31251290e-007	
2.56170781e-001	5.31251290e-007	
2.58839226e-001	5.31251290e-007	
2.61507672e-001	5.31251290e-007	
2.64176117e-001	5.31251289e-007	
2.66844563e-001	5.31251289e-007	
2.69513009e-001	5.31251289e-007	
2.72181454e-001	5.31251289e-007	
2.74849900e-001	5.31251289e-007	
2.77518346e-001	5.31251289e-007	
2.80186791e-001	5.31251289e-007	
2.82855237e-001	5.31251289e-007	
2.85523682e-001	5.31251289e-007	
2.88192128e-001	5.31251289e-007	
2.90860574e-001	5.31251289e-007	
2.93529019e-001	5.31251289e-007	
2.96197465e-001	5.31251289e-007	
2.98865911e-001	5.31251289e-007	
3.01534356e-001	5.31251289e-007	
3.04202802e-001	5.31251289e-007	
3.06871247e-001	5.31251289e-007	
3.09539693e-001	5.31251289e-007	
3.12208139e-001	5.31251289e-007	
3.14876584e-001	5.31251289e-007	
3.17545030e-001	5.31251289e-007	
3.20213476e-001	5.31251289e-007	
3.22881921e-001	5.31251289e-007	
3.25550367e-001	5.31251289e-007	
3.28218813e-001	5.31251289e-007	
3.30887258e-001	5.31251288e-007	
3.33555704e-001	5.31251288e-007	
3.36224149e-001	5.31251288e-007	
3.38892595e-001	5.31251288e-007	
3.41561041e-001	5.31251288e-007	
3.44229486e-001	5.31251288e-007	
3.46897932e-001	5.31251288e-007	
3.49566378e-001	5.31251288e-007	
3.52234823e-001	5.31251288e-007	
3.54903269e-001	5.31251288e-007	
3.57571714e-001	5.31251288e-007	
3.60240160e-001	5.31251288e-007	
3.62908606e-001	5.31251288e-007	
3.65577051e-001	5.31251288e-007	
3.68245497e-001	5.31251288e-007	
3.70913943e-001	5.31251288e-007	
3.73582388e-001	5.31251288e-007	
3.76250834e-001	5.31251288e-007	
3.78919280e-001	5.31251288e-007	
3.81587725e-001	5.31251288e-007	
3.84256171e-001	5.31251288e-007	
3.86924616e-001	5.31251288e-007	
3.89593062e-001	5.31251288e-007	
3.92261508e-001	5.31251288e-007	
3.94929953e-001	5.31251288e-007	
3.97598399e-001	5.31251288e-007	
4.00266845e-001	5.31251287e-007	
4.02935290e-001	5.31251287e-007	
4.05603736e-001	5.31251287e-007	
4.08272181e-001	5.31251287e-007	
4.10940627e-001	5.31251287e-007	
4.13609073e-001	5.31251287e-007	
4.16277518e-001	5.31251287e-007	
4.18945964e-001	5.31251287e-007	
4.21614410e-001	5.31251287e-007	
4.24282855e-001	5.31251287e-007	
4.26951301e-001	5.31251287e-007	
4.29619746e-001	5.31251287e-007	
4.32288192e-001	5.31251287e-007	
